SCRIP_CD,scrip_id,Scrip_Name,Issuer_Name
504351,Empower,Empower India Limited,Empower India Limited
504356,Zmultipu,Multipurpose Trading & Agencies Limited,Multipurpose Trading & Agencies Limited
504365,Ridhisyn,Ridhi Synthetics Limited,Ridhi Synthetics Limited
504375,Softbpo,Softbpo Global Services Limited,Softbpo Global Services Limited
504378,Nyssacorp,Nyssa Corporation Limited,Nyssa Corporation Limited
504380,Flomic,Flomic Global Logistics Limited,Flomic Global Logistics Limited
504392,Krishna,Krishna Ventures Limited,Krishna Ventures Limited
504397,Ganhold,Ganesh Holdings Limited,Ganesh Holding Limited,
504398,Sjcorp,Sj Corporation Limited,Sj Corporation Limited
504605,Uniabexal,Uni Abex Alloy Products Limited,Uni-Abex Alloy Products Limited,
504614,Sardaen,Sarda Energy & Minerals Limited-$,Sarda Energy & Minerals Limited
504646,Bgwtato,Bhagwati Autocast Limited,Bhagwati Autocast Limited
504648,Bombwir,Bombay Wire Ropes Limited,Bombay Wire Ropes Limited,
504731,Ibrigst,Indian Bright Steel Co.Limited,Indian Bright Steel Co. Limited,
504741,Indianhume,Indian Hume Pipe Co.Limited,Indian Hume Pipe Co. Limited,
504746,Inlcm,Indian Link Chain Manufactures Limited,Indian Link Chain Mnfrs. Limited,
504786,Invprecq,Investment & Precision Castings Limited,Investment & Precision Castings Limited
504810,Infortec,Informed Technologies India Limited,Informed Technologies India Limited
504840,Kaira,Kaira Can Co.Limited,Kaira Can Co. Limited,
504879,Orientcer,Orient Ceratech Limited-$,Orient Ceratech Limited
504882,Nationstd,National Standard (India) Limited,National Standard (India) Limited
504903,Rathist,Rathi Steel & Power Limited-$,Rathi Steel & Power Limited,
504908,Duncaneng,Duncan Engineering Limited-$,Duncan Engineering Limited
504918,Sanduma,Sandur Manganese & Iron Ores Limited,Sandur Manganese & Iron Ores Limited,
504959,Stovacq,Stovec Industries Limited,Stovec Industries Limited
504961,Tatayodoga,Tayo Rolls Limited-$,Tayo Rolls Limited
504973,Cholahldng,Cholamandalam Financial Holdings Limited,Cholamandalam Financial Holdings Limited
504988,Zwelcast,Welcast Steels Limited,Welcast Steels Limited,
504998,Wminimt,Western Ministil Limited,Western Ministil Limited,
505010,Autoaxles,Automotive Axles Limited,Automotive Axles Limited,
505036,Acgl,Automobile Corporation Of Goa Limited-$,Automobile Corpn. Of Goa Limited,
505075,Setco,Setco Automotive Limited,Setco Automotive Limited
505100,Inradia,India Radiators Limited,India Radiators Limited,
505141,Scooter,Scooters India Limited,Scooters India Limited,
505160,Talbroauto,Talbros Automotive Components Limited,Talbros Automotive Components Limited,
505163,Zfsteering,Z.F.Steering Gear (India) Limited-$,Z.F. Steering Gear (India) Limited
505192,Smlisuzu,Sml Isuzu Limited,Sml Isuzu Limited
505196,Til,Til Limited,Til Limited,
505200,Eichermot,Eicher Motors Limited,Eicher Motors Limited
505212,Jainex,Jainex Aamcol Limited,Jainex Aamcol Limited
505216,Alfredhe,Alfred Herbert (India) Limited,Alfred Herbert (India) Limited,
505232,Veljan,Veljan Denison Limited,Veljan Denison Limited
505242,Dynamatech,Dynamatic Technologies Limited-$,Dynamatic Technologies Limited,
505250,Ggdprop,G. G. Dandekar Properties Limited,G. G. Dandekar Properties Limited
505255,Gmmpfaudlr,Gmm Pfaudler Limited,Gmm Pfaudler Limited
505283,Kirlpnu,Kirloskar Pneumatic Co.Limited,Kirloskar Pneumatic Co.Limited
505285,Tulive,Tulive Developers Limited,Tulive Developers Limited
505299,Kpt,Kpt Industries Limited,Kpt Industries Limited
505302,Lxmiato,Lakshmi Automatic Loom Works Limited,Lakshmi Automatic Loom Works Limited,
505320,Lynmc,Lynx Machinery & Commercials Limited,Lynx Machinery & Commercials Limited,
505324,Manugraph,Manugraph India Limited-$,Manugraph India Limited
505336,Harshilagr,Harshil Agrotech Limited,Harshil Agrotech Limited
505343,Monot,Monotype India Limited,Monotype India Limited,
505355,Nesco,Nesco Limited,Nesco Limited
505358,Integraen,Integra Engineering India Limited,Integra Engineering India Limited
505368,Semac,Semac Consultants Limited-$,Semac Consultants Limited
505400,Texinfra,Texmaco Infrastructure & Holdings Limited,Texmaco Infrastructure & Holdings Limited
505412,Wendt,Wendt (India) Limited,Wendt (India) Limited,
505504,Sinduva,Sindu Valley Technologies Limited,Sindu Valley Technologies Limited
505509,Responind,Responsive Industries Limited,Responsive Industries Limited
505515,Shyminv,Shyamkamal Investments Limited,Shyamkamal Investments Limited,
505520,Zhemhold,Hem Holdings & Trading Limited,Hem Holdings And Trading Limited,
505523,Mahacorp,Maharashtra Corporation Limited,Maharashtra Corporation Limited
505526,Dolatalgo,Dolat Algotech Limited,Dolat Algotech Limited
505533,Westlife,Westlife Foodworld Limited,Westlife Foodworld Limited
505537,Zeel,Zee Entertainment Enterprises Limited,Zee Entertainment Enterprises Limited
505585,Zkovalin,Kovalam Investment & Trading Co.Limited,Kovalam Inv. & Trading Co.Limited,
505590,Svpglob,Svp Global Textiles Limited,Svp Global Textiles Limited
505594,Multiin,Multiplus Holdings Limited,Multiplus Holdings Limited,
505650,Skylmilar,Skyline Millars Limited,Skyline Millars Limited
505681,Bimetal,Bimetal Bearings Limited-$,Bimetal Bearings Limited
505685,Taparia,Taparia Tools Limited,Taparia Tools Limited,
505688,Bharatgear,Bharat Gears Limited,Bharat Gears Limited,
505690,Bradym,Brady & Morris Engineering Co.Limited,Brady & Morris Engineering Co. Limited
505693,Latimmetal,La Tim Metal & Industries Limited,La Tim Metal & Industries Limited
505700,Elecon,Elecon Engineering Co.Limited,Elecon Engineering Co.Limited,
505703,Decanbrg,Deccan Bearings Limited,Deccan Bearings Limited,
505710,Grauweil,Grauer & Weil (India) Limited-$,Grauer & Weil (India) Limited,
505712,Himtek,Him Teknoforge Limited,Him Teknoforge Limited
505714,Gabriel,Gabriel India Limited-$,Gabriel India Limited
505720,Hercules,Hercules Hoists Limited,Hercules Hoists Limited,
505725,Aqfintech,Algoquant Fintech Limited,Algoquant Fintech Limited
505726,Ifbind,Ifb Industries Limited,Ifb Industries Limited
505729,Singer,Singer India Limited,Singer India Limited
505737,Intlcombq,International Combustion (India) Limited,International Combustion (India) Lt
505744,Fmgoetze,Federal-Mogul Goetze (India) Limited,Federal-Mogul Goetze (India) Limited
505750,Josts,Jost'S Engineering Co.Limited,Josts Engineering Co. Limited,
505790,Schaeffler,Schaeffler India Limited,Schaeffler India Limited
505797,Mpcosemb,Mipco Seamless Rings (Gujarat) Limited,Mipco Seamless Rings (Gujarat) Limited
505800,Raneholdin,Rane Holdings Limited,Rane Holdings Limited
505807,Rolcoen,Rolcon Engineering Co.Limited,Rolcon Engineering Co. Limited,
505827,Snl,Snl Bearings Limited,Snl Bearings Limited
505840,Jaipan,Jaipan Industries Limited,Jaipan Industries Limited
505850,Mancredit,Mangal Credit And Fincorp Limited,Mangal Credit And Fincorp Limited
505854,Trf,Trf Limited-$,Trf Limited
505872,Wpil,Wpil Limited,Wpil Limited
505890,Kennamet,Kennametal India Limited-$,Kennametal India Limtied
505893,Hindhard,Hindustan Hardy Limited,Hindustan Hardy Limited
505978,Tritonv,Triton Valves Limited,Triton Valves Limited,
506003,Sudai,Sudal Industries Limited,Sudal Industries Limited
506022,Prakash,Prakash Industries Limited,Prakash Industries Limited,
506024,Hvl,Hariyana Ventures Limited,Hariyana Ventures Limited
506042,Zprbhste,Prabhu Steel Industries Limited,Prabhu Steel Industries Limited,
506074,Arshiya,Arshiya Limited,Arshiya Limited
506076,Grindwell,Grindwell Norton Limited-$,Grindwell Norton Limited
506079,Lakpre,Lakshmi Precision Screws Limited,Lakshmi Precision Screws Limited,
506105,Stanros,Stanrose Mafatlal Investments And Finance Limited,Stanrose Mafatlal Investments & Fin
506109,Genesys,Genesys International Corporation Limited,Genesys International Corporation Limited
506120,Alnatrd,Alna Trading & Exports Limited,Alna Trading & Exports Limited,
506122,Pankajpiyus,Pankaj Piyush Trade & Investment Limited,Pankaj Piyush Trade & Inv. Limited
506128,Parnaxlab,Parnax Lab Limited,Parnax Lab Limited
506134,Intellcap,Intellivate Capital Ventures Limited,Intellivate Capital Ventures Limited
506146,Vividha,Visagar Polytex Limited,Visagar Polytex Limited
506161,Ishwatr,Ishwarshakti Holdings & Traders Limited,Ishwarshakti Holdings & Traders Limited
506162,Terraform,Terraform Magnum Limited,Terraform Magnum Limited
506166,Apis,Apis India Limited,Apis India Limited
506178,Veloxind,Velox Industries Limited,Velox Industries Limited
506180,Emergent,Emergent Industrial Solutions Limited,Emergent Industrial Solutions Limited
506184,Kananiind,Kanani Industries Limited,Kanani Industries Limited
506186,Gckl,Galaxy Cloud Kitchens Limited-$,Galaxy Cloud Kitchens Limited
506190,Zsarvama,Sarvamangal Mercantile Co.Limited,Sarvamangal Mercantile Co. Limited,
506194,Arihantsup,Arihant Superstructures Limited,Arihant Superstructures Limited
506196,Vikshen,Viksit Engineering Limited,Viksit Engineering Limited
506197,Blissgvs,Bliss Gvs Pharma Limited,Bliss Gvs Pharma Limited
506222,Styrenix,Styrenix Performance Materials Limited,Styrenix Performance Materials Limited
506235,Alembiclimited,Alembic Limited,Alembic  Limited
506248,Amnplst,Amines & Plasticizers Limited,Amines & Plasticizers Limited
506260,Anuhphr,Anuh Pharma Limited,Anuh Pharma Limited,
506261,Modisonlimited,Modison Limited-$,Modison Limited
506285,Bayercrop,Bayer Cropscience Limited,Bayer Cropscience Limited.
506313,Sashwat,Sashwat Technocrats Limited,Sashwat Technocrats Limited
506365,Chemoph,Chemo Pharma Laboratories Limited,Chemo Pharma Laboratories Limited,
506390,Heubachind,Heubach Colorants India Limited,Heubach Colorants India Limited
506395,Coromandel,Coromandel International Limited,Coromandel International Limited
506401,Deepakntr,Deepak Nitrite Limited-$,Deepak Nitrite Limited
506405,Dmcc,Dmcc Speciality Chemicals Limited,Dmcc Speciality Chemicals Limited
506414,Fermenta,Fermenta Biotech Limited,Fermenta Biotech Limited
506480,Goclcorp,Gocl Corporation Limited-$,Gocl Corporation Limited
506520,Jaych,Jayshree Chemicals Limited,Jayshree Chemicals Limited,
506525,Kanorichem,Kanoria Chemicals & Industries Limited,Kanoria Chemicals & Industries Limited
506528,Kelenrg,Keltech Energies Limited,Keltech Energies Limited
506530,Kemp,Kemp & Company Limited,Kemp & Company Limited
506532,Nittagela,Nitta Gelatin India Limited-$,Nitta Gelatin India Limited
506543,Mpagi,M.P.Agro Industries Limited,M.P. Agro Industries Limited,
506579,Occl,Oriental Carbon & Chemicals Limited-$,Oriental Carbon & Chemicals Limited,
506590,Pcbl,Pcbl Limited,Pcbl Limited
506597,Amal,Amal Limited,Amal Limited
506605,Polychem,Polychem Limited,Polychem Limited
506618,Punjabchem,Punjab Chemicals And Crop Protection Limited-$,Punjab Chemicals And Crop Protection Limited
506640,Gujcmds,Gujchem Distillers India Limited,Gujchem Distillers India Limited,
506642,Sadhnaniq,Sadhana Nitrochem Limited,Sadhana Nitrochem Limited,
506655,Sudarschem,Sudarshan Chemical Industries Limited,Sudarshan Chemical Indus. Limited,
506680,Tecilchem,Tecil Chemicals & Hydro Power Limited,Tecil Chemicals & Hydro Power Limit
506685,Ultramar,Ultramarine & Pigments Limited-$,Ultramarine & Pigments Limited,
506687,Transpek,Transpek Industry Limited-$,Transpek Industry Limited,
506690,Unichemlab,Unichem Laboratories Limited,Unichem Laboratories Limited,
506734,Mysorpetro,Mysore Petro Chemicals Limited-$,Mysore Petro Chemicals Limited,
506767,Alkylamine,Alkyl Amines Chemicals Limited-$,Alkyl Amines Chemicals Limited,
506808,Tutialka,Tuticorin Alkali Chemicals And Fertilizers Limited,Tuticorin Alkali Chemicals And Fertilizers Limited
506820,Astrazen,Astrazeneca Pharma India Limited,Astrazeneca Pharma India Limited
506852,Primo,Primo Chemicals Limited,Primo Chemicals Limited
506854,Tanfacind,Tanfac Industries Limited-$,Tanfac Industries Limited,
506858,Gujpetr,Gujarat Petrosynthese Limited,Gujarat Petrosynthese Limited
506863,Swadein,Swadeshi Industries Leasing Co.Limited,Swadeshi Industries Leasing Co. Limited
506867,Masch,Master Chemicals Limited,Master Chemicals Limited,
506879,Gujthem,Gujarat Themis Biosyn Limited,Gujarat Themis Biosyn Limited
506906,Scbl,Saptak Chem And Business Limited,Saptak Chem And Business Limited
506910,Jaysyn,Jaysynth Dyestuff (India) Limited,Jaysynth Dyestuff (India) Limited,
506919,Makersl,Makers Laboratories Limited-$,Makers Laboratories Limited
506935,Contchm,Continental Chemicals Limited,Continental Chemicals Limited,
506943,Jbchepharm,J.B.Chemicals & Pharmaceuticals Limited,J.B. Chemicals & Pharmaceuticals Lt
506945,Iglfxpl-B,Indo Gulf Industries Limited,Indo Gulf Industries  Limited,
506947,Advpetr-B,Advance Petrochemicals Limited,Advance Petrochemicals Limited,
506975,Rajsptr,Rajasthan Petro Synthetics Limited,Rajasthan Petro Synthetics Limited,
506979,Aptpack,Apt Packaging Limited,Apt Packaging Limited
506981,Bluechipt,Blue Chip Tex Industries Limited,Blue Chip Tex Industries Limited,
507155,Jagajitind,Jagatjit Industries Limited,Jagatjit Industries Limited,
507180,Kesarent,Kesar Enterprises Limited-$,Kesar Enterprises Limited,
507205,Ti,Tilaknagar Industries Limited-$,Tilaknagar Industries Limited
507265,Emerall,Emerald Leisures Limited,Emerald Leisures Limited
507300,Ravalsugar,The Ravalgaon Sugar Farm Limited,The Ravalgaon Sugar Farm Limited
507315,Sakhtisug,Sakthi Sugars Limited,Sakthi Sugars Limited
507410,Walchannag,Walchandnagar Industries Limited,Walchandnagar Industries Limited
507438,Ifbagro,Ifb Agro Industries Limited,Ifb Agro Industries Limited
507474,Kfbl,Kothari Fermentation & Biochem Limited,Kothari Fermanatation & Biochem Limited
507486,Capro,Caprolactam Chemicals Limited,Caprolactam Chemicals Limited
507488,Gmbrew,G.M.Breweries Limited,G.M. Breweries Limited
507490,Ranasug,Rana Sugars Limited,Rana Sugars Limited
507498,Piccasug,Piccadily Sugar & Allied Industries Limited,Piccadily Sugar  & Allied Limited
507514,Sdbl,Som Distilleries & Breweries Limited,Som Distilleries & Breweries Limited
507515,Cjgel,C.J.Gelatine Products Limited,C.J. Gelatine Products Limited,
507526,Asalcbr,Associated Alcohols & Breweries Limited,Associated Alcohols & Breweries Limited
507530,Thakkers,Thakkers Group Limited,Thakkers Group Limited
507543,Coragro,Coromandel Agro Products & Oils Limited,Coromandel Agro Products & Oils Limited
507552,Foodsin,Foods & Inns Limited,Foods & Inns Limited
507580,Ivp,Ivp Limited,Ivp Limited,
507598,Klrfm,Kovilpatti Lakshmi Roller Flour Mills Limited,Kovilpatti Lakshmi Roller Flour Mills  Limited
507609,Olyoi,Olympic Oil Industries Limited,Olympic Oil Industries Limited,
507621,Mlkfood,Milkfood Limited,Milkfood Limited,
507645,Polson,Polson Limited,Polson Limited,
507663,Sagrsoy-B,Sagar Soya Products Limited,Sagar Soya Products Limited,
507685,Wipro,Wipro Limited,Wipro  Limited,
507690,Oribever,Orient Beverages Limited,Orient Beverages Limited,
507717,Dhanuka,Dhanuka Agritech Limited,Dhanuka Agritech Limited
507747,Ttkhltcare,Ttk Healthcare Limited-$,Ttk Healthcare Limited,
507753,Tgvsl,Tgv Sraac Limited,Tgv Sraac Limited
507759,Limechm,Lime Chemicals Limited,Lime Chemicals Limited
507779,Kanprpla,Kanpur Plastipack Limited,Kanpur Plastipack Limited
507785,Tainwalchm,Tainwala Chemicals & Plastics (India) Limited,Tainwala Chemicals & Plastics Limited
507789,Jagsnpharm,Jagsonpal Pharmaceuticals Limited,Jagsonpal Pharmaceuticals Limited,
507794,Khaichem,Khaitan Chemicals & Fertilizers Limited,Khaitan Chemicals & Fertilizers Limited
507808,Unttemi,United Leasing & Industries Limited,United Leasing & Industries Limited
507813,Nol,National Oxygen Limited,National Oxygen Limited,
507815,Gillette,Gillette India Limited,Gillette India Limited
507817,Wirefabr,Wires & Fabriks (Sa) Limited,Wires & Fabriks (Sa) Limited,
507828,Ansalhsg,Ansal Housing Limited-$,Ansal Housing Limited
507833,Compupn,Computer Point Limited,Computer Point Limited,
507836,Mcchrls-B,Mac Charles (India) Limited,Mac Charles (India) Limited,
507852,Addind,Addi Industries Limited-$,Addi Industries Limited,
507864,Pionrinv,Pioneer Investcorp Limited,Pioneer Investcorp Limited
507872,Ashnoor,Ashnoor Textile Mills Limited,Ashnoor Textiles Mills Limited
507878,Unitech,Unitech Limited,Unitech Limited,
507880,Vipind,V.I.P.Industries Limited-$,V.I.P. Industries Limited,
507910,Fiberweb,Fiberweb (India) Limited,Fiberweb (India) Limited
507912,Lkpfin,Lkp Finance Limited,Lkp Finance Limited
507917,Eastbuild,East Buildtech Limited,East Buildtech Limited
507938,Mnplfin,Manipal Finance Corporation Limited,Manipal Finance Corporation Limited,
507944,Bajajst,Bajaj Steel Industries Limited,Bajaj Steel Industries Limited,
507946,Kiduja,Kiduja India Limited,Kiduja  India  Limited
507948,Keycorp,Key Corp Limited,Key Corp Limited
507952,Shikharletr,Shikhar Leasing & Trading Limited,Shikhar Leasing And Trading Limited
507960,Gujhote,Gujarat Hotels Limited,Gujarat Hotels Limited
507962,Rajath,Rajath Finance Limited,Rajath Finance Limited
507966,Rasresor,Ras Resorts & Apart Hotels Limited,Ras Resorts & Apart Hotels Limited,
507970,Parmcos-B,Paramount Cosmetics (India) Limited,Paramount Cosmetics (India) Limited
507981,Jindhot,Jindal Hotels Limited,Jindal Hotels Limited,
507987,Jptrles,Jupiter Industries & Leasing Limited,Jupiter Industries & Leasing Limited,
507998,Simmond,Simmonds Marshall Limited,Simmonds-Marshall Limited
508136,Bnalimited,B & A Limited,B & A Limited
508486,Hawkincook,Hawkins Cookers Limited-$,Hawkins Cooker Limited
508494,Warrentea,Warren Tea Limited-$,Warren Tea Limited
508571,Cochmal,Cochin Malabar Estates & Industries Limited,Cochin Malabar Estates & Indus. Limited
508664,Besteast,Best Eastern Hotels Limited,Best Eastern Hotels Limited
508670,Neagi,Neelamalai Agro Industries Limited,Neelamalai Agro Industries Limited,
508807,Istlimited,Ist Limited,Ist Limited
508814,Cosmofirst,Cosmo First Limited,Cosmo First Limited
508860,Diamant,Diamant Infrastructure Limited,Diamant Infrastructure Limited
